name repository,creator user,url_html issue,url_api issue,title,body,state,pull request,data open,updated at
sawtooth-core,rberg2,https://github.com/hyperledger/sawtooth-core/pull/2058,https://api.github.com/repos/hyperledger/sawtooth-core/issues/2058,Xetex pdf 1 1,This is a backport of #2055 ,open,True,2019-04-02 22:07:57,2019-04-02 22:07:58
sawtooth-core,agunde406,https://github.com/hyperledger/sawtooth-core/pull/2057,https://api.github.com/repos/hyperledger/sawtooth-core/issues/2057,Update sabre-sdk version to 0.1.3 instead of master,"Sabre is going to be updated to be compatible with 0.3 of
the Rust SDK. This commit pins the version of the sabre
sdk to the version that is compatible with the 0.2 version
of the rust sdk.

Signed-off-by: Andrea Gunderson <agunde@bitwise.io>",closed,True,2019-04-02 14:02:46,2019-04-02 20:08:48
sawtooth-core,ltseeley,https://github.com/hyperledger/sawtooth-core/pull/2056,https://api.github.com/repos/hyperledger/sawtooth-core/issues/2056,Consensus backwards compatibility fix,"When consensus is not set on-chain, fall back to PoET if PoET settings are set, otherwise devmode",open,True,2019-04-01 17:15:10,2019-04-02 17:55:02
sawtooth-core,rberg2,https://github.com/hyperledger/sawtooth-core/pull/2055,https://api.github.com/repos/hyperledger/sawtooth-core/issues/2055,Xetex pdf,"This solves a recent build error relating to unicode in the documentation.
03:57:57 Underfull \hbox (badness 10000) in paragraph at lines 545--548 03:57:57 []\T1/ptm/m/n/10 Generate sign-up data: $\OT1/cmr/m/n/10 (\OML/cmm/m/it/10 PPK; 03:57:57 report; PSEmanifest; sealedSignUpData\OT1/cmr/m/n/10 ) = 03:57:57 [6] [7] [8] [9] 03:57:57 03:57:57 ! Package inputenc Error: Unicode char σ (U+3C3) 03:57:57 (inputenc) not set up for use with LaTeX.

The error started after a upgrade to Sphinx 2.0.0 from 1.8.5",closed,True,2019-04-01 15:54:00,2019-04-01 20:59:55
sawtooth-core,chenette,https://github.com/hyperledger/sawtooth-core/pull/2054,https://api.github.com/repos/hyperledger/sawtooth-core/issues/2054,Fix terminology for PBFT member nodes (was peers),"Sawtooth already uses the term ""peer"" for static/dynamic peering, so the
PBFT doc was overloading this term. This PR changes ""peer"" to ""(PBFT) member node""
and adds a glossary definition for ""member node"".

Note: The PBFT documentation is fixed in a related-but-separate PR for
the hyperledger/sawtooth-pbft repo.

Signed-off-by: Anne Chenette <chenette@bitwise.io>",open,True,2019-03-28 20:23:03,2019-04-02 19:27:59
sawtooth-core,rberg2,https://github.com/hyperledger/sawtooth-core/pull/2053,https://api.github.com/repos/hyperledger/sawtooth-core/issues/2053,Declarative jenkinsfile 1 1,,open,True,2019-03-28 18:54:19,2019-04-01 16:23:16
sawtooth-core,rberg2,https://github.com/hyperledger/sawtooth-core/pull/2052,https://api.github.com/repos/hyperledger/sawtooth-core/issues/2052,Upgrade-grafana-1-1,,closed,True,2019-03-27 20:02:37,2019-04-01 16:20:29
sawtooth-core,jsmitchell,https://github.com/hyperledger/sawtooth-core/pull/2051,https://api.github.com/repos/hyperledger/sawtooth-core/issues/2051,Verify that dependencies are not empty strings,Opening this to rebase https://github.com/hyperledger/sawtooth-core/pull/1949,closed,True,2019-03-22 19:02:59,2019-03-22 21:31:47
sawtooth-core,rberg2,https://github.com/hyperledger/sawtooth-core/pull/2050,https://api.github.com/repos/hyperledger/sawtooth-core/issues/2050,Declarative Jenkinsfile rewrite,"This change allows us to schedule automatic builds for the master branch, excluding every open PR.

Signed-off-by: Richard Berg <rberg@bitwise.io>",closed,True,2019-03-21 20:45:41,2019-03-29 17:14:49
sawtooth-core,ltseeley,https://github.com/hyperledger/sawtooth-core/pull/2049,https://api.github.com/repos/hyperledger/sawtooth-core/issues/2049,Fix block manager ref counting,"Implements BlockRef type which is used for Ref-C and Ref-D, but not
Ref-B.",closed,True,2019-03-20 21:06:00,2019-04-02 17:35:13
